Date,Track ID,ID,Speed,Edge time,Edge X,Edge Y,Y,L-NAME,sec,Ymm,y_axis,mm/sec
0804_04_,110,0804_04_110,0.27704481,187.5,30.55693209,302.9511223,-21.4192433,0 mM,6.25,-46.06288882,-4.606288882,1.787385871
0804_04_,110,0804_04_110,0.552941823,188.5,30.6733836,303.0773174,-21.5454384,0 mM,6.283333333,-46.33427613,-4.633427613,3.5673666
0804_04_,110,0804_04_110,0.526858508,189.5,30.7166747,303.0284513,-21.4965723,0 mM,6.316666667,-46.22918774,-4.622918774,3.399087148
0804_04_,110,0804_04_110,0.151160764,190.5,30.46688918,302.9349294,-21.4030504,0 mM,6.35,-46.02806538,-4.602806538,0.975230735
0804_04_,110,0804_04_110,0.889479072,191.5,30.16106489,303.3554963,-21.8236173,0 mM,6.383333333,-46.93251032,-4.693251032,5.738574658
0804_04_,110,0804_04_110,0.852847581,192.5,30.24838685,303.949129,-22.41725,0 mM,6.416666667,-48.20913978,-4.820913978,5.502242458
0804_04_,110,0804_04_110,0.742430357,193.5,30.23863757,304.112834,-22.580955,0 mM,6.45,-48.56119355,-4.856119355,4.789873271
0804_04_,110,0804_04_110,0.187873697,194.5,29.95571558,304.08666,-22.554781,0 mM,6.483333333,-48.50490538,-4.850490538,1.212088368
0804_04_,110,0804_04_110,0.436870797,195.5,29.82422358,304.1857876,-22.6539086,0 mM,6.516666667,-48.71808301,-4.871808301,2.818521271
0804_04_,110,0804_04_110,0.237522331,196.5,29.66836235,304.132592,-22.600713,0 mM,6.55,-48.60368387,-4.860368387,1.532402135
0804_04_,110,0804_04_110,0.435800609,197.5,29.5482891,304.1558385,-22.6239595,0 mM,6.583333333,-48.65367634,-4.865367634,2.811616832
0804_04_,110,0804_04_110,0.373824436,198.5,29.2399049,304.4160532,-22.8841742,0 mM,6.616666667,-49.21327785,-4.921327785,2.411770555
0804_04_,110,0804_04_110,0.200138307,199.5,29.051660300000002,304.6312038,-23.0993248,0 mM,6.65,-49.67596731,-4.967596731,1.291214884
0804_04_,110,0804_04_110,0.039094418,200.5,28.99658724,304.6943611,-23.1624821,0 mM,6.683333333,-49.81178946,-4.981178946,0.252222052
0804_04_,110,0804_04_110,0.248253058,201.5,28.91441634,304.7667015,-23.2348225,0 mM,6.716666667,-49.96736022,-4.996736022,1.601632632
0804_04_,110,0804_04_110,0.16414097,202.5,28.75763009,304.8216006,-23.2897216,0 mM,6.75,-50.0854228,-5.00854228,1.058974
0804_04_,110,0804_04_110,0.481274251,203.5,28.48241409,304.9155401,-23.3836611,0 mM,6.783333333,-50.28744323,-5.028744323,3.104995168
0804_04_,110,0804_04_110,0.295033704,204.5,28.1351493,305.0211411,-23.4892621,0 mM,6.816666667,-50.51454215,-5.051454215,1.903443252
0804_04_,110,0804_04_110,0.147226385,205.5,27.91621387,304.9945277,-23.4626487,0 mM,6.85,-50.45730903,-5.045730903,0.949847645
0804_04_,110,0804_04_110,0.245834699,206.5,27.80633432,305.1106378,-23.5787588,0 mM,6.883333333,-50.70700817,-5.070700817,1.586030316
0804_04_,110,0804_04_110,0.402844574,207.5,27.57097574,305.2587066,-23.7268276,0 mM,6.916666667,-51.0254357,-5.10254357,2.598997252
0804_04_,110,0804_04_110,0.155929793,208.5,27.32158046,305.3488897,-23.8170107,0 mM,6.95,-51.21937785,-5.121937785,1.005998665
0804_04_,110,0804_04_110,0.424629097,209.5,27.21443841,305.6130139,-24.0811349,0 mM,6.983333333,-51.78738688,-5.178738688,2.739542561
0804_04_,110,0804_04_110,0.524888407,210.5,26.89689521,305.7875157,-24.2556367,0 mM,7.016666667,-52.16265957,-5.216265957,3.386376819
0804_04_,110,0804_04_110,0.108631339,211.5,26.61081437,305.8054788,-24.2735998,0 mM,7.05,-52.20128989,-5.220128989,0.700847348
0804_04_,110,0804_04_110,0.50342495,212.5,26.33716124,305.8948842,-24.3630052,0 mM,7.083333333,-52.39355957,-5.239355957,3.247902903
0804_04_,110,0804_04_110,0.034935611,213.5,26.07717662,305.9492342,-24.4173552,0 mM,7.116666667,-52.51044129,-5.251044129,0.225391039
0804_04_,110,0804_04_110,0.114917679,214.5,26.07170203,306.0193293,-24.4874503,0 mM,7.15,-52.66118344,-5.266118344,0.741404381
0804_04_,110,0804_04_110,0.27126176,215.5,25.94259704,306.0673685,-24.5354895,0 mM,7.183333333,-52.76449355,-5.276449355,1.750075871
0804_04_,110,0804_04_110,0.212949444,216.5,25.7030621,306.0801375,-24.5482585,0 mM,7.216666667,-52.79195376,-5.279195376,1.373867381
0804_04_,110,0804_04_110,0.272551641,217.5,25.46736142,306.137778,-24.605899,0 mM,7.25,-52.91591183,-5.291591183,1.758397684
0804_04_,110,0804_04_110,0.166505837,218.5,25.29483874,306.2460076,-24.7141286,0 mM,7.283333333,-53.14866366,-5.314866366,1.074231206
0804_04_,110,0804_04_110,0.036874924,219.5,25.27182751,306.3145427,-24.7826637,0 mM,7.316666667,-53.29605097,-5.329605097,0.237902735
0804_04_,110,0804_04_110,0.16798534,220.5,25.33099929,306.3838583,-24.8519793,0 mM,7.35,-53.44511677,-5.344511677,1.083776387
0804_04_,110,0804_04_110,0.167209614,221.5,25.2894002,306.4451654,-24.9132864,0 mM,7.383333333,-53.57696,-5.357696,1.078771703
0804_04_,110,0804_04_110,0.424389592,222.5,25.07014853,306.5957155,-25.0638365,0 mM,7.416666667,-53.90072366,-5.390072366,2.737997368
0804_04_,110,0804_04_110,0.172318502,223.5,24.90690738,306.8400833,-25.3082043,0 mM,7.45,-54.42624581,-5.442624581,1.111732271
0804_04_,110,0804_04_110,0.058592202,224.5,24.85111071,306.9257343,-25.3938553,0 mM,7.483333333,-54.61044151,-5.461044151,0.378014206
0804_04_,110,0804_04_110,0.183296364,225.5,24.73060026,306.9235319,-25.3916529,0 mM,7.516666667,-54.60570516,-5.460570516,1.182557187
0804_04_,110,0804_04_110,0.196014166,226.5,24.56952641,306.8486004,-25.3167214,0 mM,7.55,-54.44456215,-5.444456215,1.264607523
0804_04_,110,0804_04_110,0.421889901,227.5,24.71002757,306.7982541,-25.2663751,0 mM,7.583333333,-54.33629054,-5.433629054,2.721870329
0804_04_,110,0804_04_110,0.09007396,228.5,24.87687536,306.8293738,-25.2974948,0 mM,7.616666667,-54.40321462,-5.440321462,0.581122323
0804_04_,110,0804_04_110,0.358881426,229.5,24.79283123,307.0166045,-25.4847255,0 mM,7.65,-54.80586129,-5.480586129,2.315364039
0804_04_,110,0804_04_110,0.158889988,230.5,24.79633686,307.1253896,-25.5935106,0 mM,7.683333333,-55.03980774,-5.503980774,1.025096697
0804_04_,110,0804_04_110,0.681759039,231.5,24.92216611,307.390408,-25.858529,0 mM,7.716666667,-55.60973978,-5.560973978,4.398445413
0804_04_,110,0804_04_110,0.770423166,232.5,24.84131862,307.372083,-25.840204,0 mM,7.75,-55.57033118,-5.557033118,4.970472039
0804_04_,110,0804_04_110,0.846557807,233.5,24.9332155,307.3611536,-25.8292746,0 mM,7.783333333,-55.5468271,-5.55468271,5.461663271
0804_04_,110,0804_04_110,0.276266501,234.5,25.15989965,307.5641844,-26.0323054,0 mM,7.816666667,-55.98345247,-5.598345247,1.782364523
0804_04_,110,0804_04_110,0.188726788,235.5,25.18747205,307.3522941,-25.8204151,0 mM,7.85,-55.52777441,-5.552777441,1.217592181
0804_04_,110,0804_04_110,0.276468264,236.5,25.36137824,307.3465575,-25.8146785,0 mM,7.883333333,-55.51543763,-5.551543763,1.783666219
0804_04_,110,0804_04_110,0.368122385,237.5,25.44414068,307.5978803,-26.0660013,0 mM,7.916666667,-56.05591677,-5.605591677,2.374983129
0804_04_,110,0804_04_110,0.625785969,238.5,25.66267362,307.5963625,-26.0644835,0 mM,7.95,-56.05265269,-5.605265269,4.037328832
0804_04_,110,0804_04_110,0.456768633,239.5,26.09590089,307.5565034,-26.0246244,0 mM,7.983333333,-55.96693419,-5.596693419,2.946894406
0804_04_,110,0804_04_110,0.333510837,240.5,26.19856259,307.8470686,-26.3151896,0 mM,8.016666667,-56.59180559,-5.659180559,2.151682819
0804_04_,110,0804_04_110,0.319405909,241.5,26.24751819,307.8960987,-26.3642197,0 mM,8.05,-56.69724667,-5.669724667,2.060683284
0804_04_,110,0804_04_110,0.290137118,242.5,26.39084521,307.6528268,-26.1209478,0 mM,8.083333333,-56.17408129,-5.617408129,1.871852374
0804_04_,110,0804_04_110,0.432600119,243.5,26.62482255,307.5252933,-25.9934143,0 mM,8.116666667,-55.8998157,-5.58998157,2.79096851
0804_04_,110,0804_04_110,0.449955881,244.5,26.92798337,307.7489425,-26.2170635,0 mM,8.15,-56.38078172,-5.638078172,2.902941168
0804_04_,110,0804_04_110,0.363776741,245.5,27.00642848,307.7745516,-26.2426726,0 mM,8.183333333,-56.43585505,-5.643585505,2.346946716
0804_04_,110,0804_04_110,0.432410581,246.5,27.11548288,307.7739936,-26.2421146,0 mM,8.216666667,-56.43465505,-5.643465505,2.789745684
0804_04_,110,0804_04_110,0.258446518,247.5,27.34894026,307.8968823,-26.3650033,0 mM,8.25,-56.69893183,-5.669893183,1.66739689
0804_04_,110,0804_04_110,0.403738199,248.5,27.66450322,307.8645982,-26.3327192,0 mM,8.283333333,-56.62950366,-5.662950366,2.604762574
0804_04_,110,0804_04_110,0.126908988,249.5,27.92681332,307.8775556,-26.3456766,0 mM,8.316666667,-56.65736903,-5.665736903,0.818767665
0804_04_,110,0804_04_110,0.253689571,250.5,28.07596419,307.772308,-26.240429,0 mM,8.35,-56.43103011,-5.643103011,1.63670691
0804_04_,110,0804_04_110,0.28648437,251.5,28.14256985,307.8218136,-26.2899346,0 mM,8.383333333,-56.53749376,-5.653749376,1.848286258
0804_04_,110,0804_04_110,0.202211499,252.5,28.21295717,308.0080243,-26.4761453,0 mM,8.416666667,-56.93794688,-5.693794688,1.304590316
0804_04_,110,0804_04_110,0.531806209,253.5,28.56967339,308.0542061,-26.5223271,0 mM,8.45,-57.03726258,-5.703726258,3.4310078
0804_04_,110,0804_04_110,0.210515586,254.5,28.93203826,308.0980643,-26.5661853,0 mM,8.483333333,-57.13158129,-5.713158129,1.358165071
0804_04_,110,0804_04_110,0.120677941,255.5,29.08863384,308.1452145,-26.6133355,0 mM,8.516666667,-57.23297957,-5.723297957,0.778567361
0804_04_,110,0804_04_110,0.118803851,256.5,29.16116728,308.2083471,-26.6764681,0 mM,8.55,-57.3687486,-5.73687486,0.766476458
0804_04_,110,0804_04_110,0.213738446,257.5,29.25801036,308.3319473,-26.8000683,0 mM,8.583333333,-57.63455548,-5.763455548,1.378957716
0804_04_,110,0804_04_110,0.41207077,258.5,29.54222208,308.4478629,-26.9159839,0 mM,8.616666667,-57.88383634,-5.788383634,2.658521097
0804_04_,110,0804_04_110,0.323225332,259.5,29.78833298,308.6530979,-27.1212189,0 mM,8.65,-58.32520194,-5.832520194,2.085324723
0804_04_,110,0804_04_110,0.20474563,260.5,29.89140187,308.8931408,-27.3612618,0 mM,8.683333333,-58.84142323,-5.884142323,1.320939548
0804_04_,110,0804_04_110,0.218650637,261.5,30.05610773,308.9954932,-27.4636142,0 mM,8.716666667,-59.06153591,-5.906153591,1.410649271
0804_04_,110,0804_04_110,0.266595078,262.5,30.18754736,309.143846,-27.611967,0 mM,8.75,-59.38057419,-5.938057419,1.719968245
0804_04_,110,0804_04_110,0.083835733,263.5,30.23663623,309.241887,-27.710008,0 mM,8.783333333,-59.59141505,-5.959141505,0.540875697
0804_04_,110,0804_04_110,0.246631443,264.5,30.37647497,309.1622198,-27.6303408,0 mM,8.816666667,-59.42008774,-5.942008774,1.5911706
0804_04_,110,0804_04_110,0.591577519,265.5,30.60093363,309.390204,-27.858325,0 mM,8.85,-59.91037634,-5.9910376339999996,3.816629155
0804_04_,110,0804_04_110,0.473869717,266.5,30.90356018,309.8029801,-28.2711011,0 mM,8.883333333,-60.79806688,-6.079806688,3.057223981
0804_04_,110,0804_04_110,0.363499821,267.5,30.94540118,310.0431125,-28.5112335,0 mM,8.916666667,-61.31448065,-6.131448065,2.345160135
0804_04_,110,0804_04_110,0.435187487,268.5,30.78269678,309.927692,-28.395813,0 mM,8.95,-61.06626452,-6.106626452,2.807661206
0804_04_,110,0804_04_110,0.628314033,269.5,30.85229918,310.0137686,-28.4818896,0 mM,8.983333333,-61.25137548,-6.125137548,4.053638923
0804_04_,110,0804_04_110,0.38250791,270.5,30.94500828,310.1261583,-28.5942793,0 mM,9.016666667,-61.49307376,-6.149307376,2.467792968
0804_04_,110,0804_04_110,0.511378257,271.5,30.89841943,310.1843499,-28.6524709,0 mM,9.05,-61.61821699,-6.161821699,3.299214561
0804_04_,110,0804_04_110,0.195674318,272.5,30.93425725,310.4627031,-28.9308241,0 mM,9.083333333,-62.21682602,-6.221682602,1.262414955
0804_04_,110,0804_04_110,0.596242281,273.5,30.93815052,310.7763004,-29.2444214,0 mM,9.116666667,-62.89122882,-6.289122882,3.846724394
0804_04_,110,0804_04_110,0.408671131,274.5,31.05277234,311.0704844,-29.5386054,0 mM,9.15,-63.52388258,-6.352388258,2.636587942
0804_04_,110,0804_04_110,0.289547052,275.5,31.11263661,311.0927586,-29.5608796,0 mM,9.183333333,-63.57178409,-6.357178409,1.868045497
0804_04_,110,0804_04_110,0.443328775,276.5,30.96743027,311.3268873,-29.7950083,0 mM,9.216666667,-64.07528667,-6.407528667,2.860185645
0804_04_,110,0804_04_110,0.35742955,277.5,31.03117868,311.381965,-29.850086,0 mM,9.25,-64.19373333,-6.419373333,2.305997097
0804_04_,110,0804_04_110,0.48792355,278.5,30.85680299,311.2638685,-29.7319895,0 mM,9.283333333,-63.93976237,-6.393976237,3.147893871
0804_04_,110,0804_04_110,0.43832441,279.5,30.48622327,311.4876955,-29.9558165,0 mM,9.316666667,-64.42111075,-6.442111075,2.827899419
0804_04_,110,0804_04_110,0.560970643,280.5,30.61253632,311.773543,-30.241664,0 mM,9.35,-65.03583656,-6.503583656,3.619165439
0804_04_,110,0804_04_110,0.995754206,281.5,30.39647333,312.036817,-30.504938,0 mM,9.383333333,-65.6020172,-6.56020172,6.424220684
0804_04_,110,0804_04_110,0.251027787,282.5,30.02410566,312.1157392,-30.5838602,0 mM,9.416666667,-65.77174237,-6.577174237,1.61953411
0804_04_,110,0804_04_110,0.665757122,283.5,29.79844478,312.1033629,-30.5714839,0 mM,9.45,-65.74512667,-6.574512667,4.295207239
0804_04_,110,0804_04_110,0.482574325,284.5,29.67732355,312.290408,-30.758529,0 mM,9.483333333,-66.14737419,-6.614737419,3.113382742
0804_04_,110,0804_04_110,0.475258978,285.5,29.66100497,312.3321559,-30.8002769,0 mM,9.516666667,-66.23715462,-6.623715462,3.066186955
0804_04_,110,0804_04_110,0.300968842,286.5,29.49085922,312.3894642,-30.8575852,0 mM,9.55,-66.36039828,-6.636039828,1.941734465
0804_04_,110,0804_04_110,0.368907212,287.5,29.36373859,312.4874158,-30.9555368,0 mM,9.583333333,-66.57104688,-6.657104688,2.380046529
0804_04_,110,0804_04_110,0.210159634,288.5,29.15881699,312.5461436,-31.0142646,0 mM,9.616666667,-66.69734323,-6.669734323,1.355868606
0804_04_,110,0804_04_110,0.049891667,289.5,29.10977879,312.6565858,-31.1247068,0 mM,9.65,-66.93485333,-6.693485333,0.321881723
0804_04_,110,0804_04_110,0.449744503,290.5,28.9088478,312.8031912,-31.2713122,0 mM,9.683333333,-67.25013376,-6.725013376,2.901577439
0804_04_,110,0804_04_110,0.275534591,291.5,28.59386776,312.9499713,-31.4180923,0 mM,9.716666667,-67.56578989,-6.756578989,1.777642523
0804_04_,110,0804_04_110,0.269033155,292.5,28.32448278,312.9851119,-31.4532329,0 mM,9.75,-67.64136108,-6.764136108,1.735697774
0804_04_,110,0804_04_110,0.140617783,293.5,28.16102085,313.0743737,-31.5424947,0 mM,9.783333333,-67.83332194,-6.783332194,0.907211503
0804_04_,110,0804_04_110,0.198269038,294.5,28.04017016,313.1802833,-31.6484043,0 mM,9.816666667,-68.06108452,-6.806108452,1.279155084
0804_04_,110,0804_04_110,0.334891575,295.5,27.82267127,313.3310659,-31.7991869,0 mM,9.85,-68.38534817,-6.838534817,2.160590806
0804_04_,110,0804_04_110,0.228143207,296.5,27.75241392,313.5370113,-32.0051323,0 mM,9.883333333,-68.82824151,-6.882824151,1.471891658
0804_04_,110,0804_04_110,0.532428038,297.5,27.54731098,313.5944223,-32.0625433,0 mM,9.916666667,-68.95170602,-6.895170602,3.4350196
0804_04_,110,0804_04_110,0.344553587,298.5,27.24338537,313.7209442,-32.1890652,0 mM,9.95,-69.22379613,-6.922379613,2.222926368
0804_04_,110,0804_04_110,0.152152507,299.5,27.14068308,313.9326156,-32.4007366,0 mM,9.983333333,-69.67900344,-6.967900344,0.981629077
0804_04_,110,0804_04_110,0.182451086,300.5,27.05704528,314.0655095,-32.5336305,0 mM,10.01666667,-69.96479677,-6.996479677,1.177103781
0804_04_,110,0804_04_110,0.118833657,301.5,26.97660779,314.1445118,-32.6126328,0 mM,10.05,-70.13469419,-7.013469419,0.766668755
0804_04_,110,0804_04_110,0.485812669,302.5,26.68921127,314.2166234,-32.6847444,0 mM,10.08333333,-70.2897729,-7.02897729,3.134275284
0804_04_,110,0804_04_110,0.095877366,303.5,26.43599799,314.3395469,-32.8076679,0 mM,10.11666667,-70.55412452,-7.055412452,0.618563652
0804_04_,110,0804_04_110,0.188056724,304.5,26.31775265,314.3874795,-32.8556005,0 mM,10.15,-70.65720538,-7.065720538,1.213269187
0804_04_,110,0804_04_110,0.171795282,305.5,26.14256098,314.4216043,-32.8897253,0 mM,10.18333333,-70.73059204,-7.073059204,1.108356658
0804_04_,110,0804_04_110,0.323264901,306.5,26.0227761,314.606037,-33.074158,0 mM,10.21666667,-71.12722151,-7.112722151,2.085580006
0804_04_,110,0804_04_110,0.17626477,307.5,26.03202402,314.8371989,-33.3053199,0 mM,10.25,-71.62434387,-7.162434387,1.137192065
0804_04_,110,0804_04_110,0.459176534,308.5,25.85439559,314.9557279,-33.4238489,0 mM,10.28333333,-71.87924495,-7.187924495,2.962429252
0804_04_,110,0804_04_110,0.088490105,309.5,25.61426612,314.9584327,-33.4265537,0 mM,10.31666667,-71.88506172,-7.188506172,0.570903903
0804_04_,110,0804_04_110,0.166534015,310.5,25.60561983,314.9997955,-33.4679165,0 mM,10.35,-71.97401398,-7.197401398,1.074413
0804_04_,110,0804_04_110,0.162166713,311.5,25.53083212,315.086229,-33.55435,0 mM,10.38333333,-72.15989247,-7.215989247,1.046236858
0804_04_,110,0804_04_110,0.260941576,312.5,25.36280624,315.1868458,-33.6549668,0 mM,10.41666667,-72.37627269,-7.237627269,1.683494039
0804_04_,110,0804_04_110,0.157623631,313.5,25.20620864,315.2470578,-33.7151788,0 mM,10.45,-72.50576086,-7.250576086,1.016926652
0804_04_,110,0804_04_110,0.076612696,314.5,25.14649351,315.2470657,-33.7151867,0 mM,10.48333333,-72.50577785,-7.250577785,0.494275458
0804_04_,110,0804_04_110,0.109646865,315.5,25.10563832,315.3048805,-33.7730015,0 mM,10.51666667,-72.63011075,-7.263011075,0.707399129
0804_04_,110,0804_04_110,0.180939272,316.5,25.00521102,315.401275,-33.869396,0 mM,10.55,-72.83741075,-7.283741075,1.167350142
0804_04_,110,0804_04_110,0.473672167,317.5,25.04086745,315.6977868,-34.1659078,0 mM,10.58333333,-73.47507054,-7.347507054,3.055949465
0804_04_,110,0804_04_110,0.299001768,318.5,25.10961142,315.7701307,-34.2382517,0 mM,10.61666667,-73.63064882,-7.363064882,1.929043665
0804_04_,110,0804_04_110,0.379241879,319.5,25.02823119,315.7997741,-34.2678951,0 mM,10.65,-73.69439806,-7.369439806,2.4467218
0804_04_,110,0804_04_110,0.302750247,320.5,24.81497985,316.0074207,-34.4755417,0 mM,10.68333333,-74.14094989,-7.414094989,1.9532274
0804_04_,110,0804_04_110,0.142644815,321.5,24.71607741,315.9855826,-34.4537036,0 mM,10.71666667,-74.09398624,-7.409398624,0.920289129
0804_04_,110,0804_04_110,0.294175018,322.5,24.82678029,316.0681043,-34.5362253,0 mM,10.75,-74.27145226,-7.427145226,1.897903342
0804_04_,110,0804_04_110,0.39670135,323.5,24.82402581,316.0141074,-34.4822284,0 mM,10.78333333,-74.15532989,-7.415532989,2.559363548
0804_04_,110,0804_04_110,0.27475769,324.5,24.81959638,315.9501747,-34.4182957,0 mM,10.81666667,-74.01784022,-7.401784022,1.772630258
0804_04_,110,0804_04_110,0.252945438,325.5,24.75256915,316.0732921,-34.5414131,0 mM,10.85,-74.28260882,-7.428260882,1.631906052
0804_04_,110,0804_04_110,0.34960306,326.5,24.53888741,315.921065,-34.389186,0 mM,10.88333333,-73.95523871,-7.395523871,2.255503613
0804_04_,110,0804_04_110,0.313923796,327.5,24.60857821,315.7739107,-34.2420317,0 mM,10.91666667,-73.63877785,-7.363877785,2.025314813
0804_04_,110,0804_04_110,0.781352934,328.5,24.98176835,316.1035905,-34.5717115,0 mM,10.95,-74.34776667,-7.434776667,5.040986671
0804_04_,110,0804_04_110,0.409756379,329.5,25.04775037,316.2897093,-34.7578303,0 mM,10.98333333,-74.74802215,-7.474802215,2.643589542
0804_04_,110,0804_04_110,0.37813934,330.5,24.99881614,315.9908894,-34.4590104,0 mM,11.01666667,-74.10539871,-7.410539871,2.439608645
0804_04_,110,0804_04_110,0.083085747,331.5,25.11658374,315.7931223,-34.2612433,0 mM,11.05,-73.68009312,-7.368009312,0.536037077
0804_04_,110,0804_04_110,0.33019172,332.5,25.12492701,315.9198511,-34.3879721,0 mM,11.08333333,-73.95262817,-7.395262817,2.130269161
0804_04_,110,0804_04_110,0.149538751,333.5,25.16866786,316.1386756,-34.6067966,0 mM,11.11666667,-74.42321849,-7.442321849,0.964766135
0804_04_,110,0804_04_110,0.090085305,334.5,25.21386423,316.1480438,-34.6161648,0 mM,11.15,-74.44336516,-7.444336516,0.581195516
0804_04_,110,0804_04_110,0.149776356,335.5,25.1793393,316.1729725,-34.6410935,0 mM,11.18333333,-74.49697527,-7.449697527,0.966299071
0804_04_,110,0804_04_110,0.483738738,336.5,25.384095,316.1764351,-34.6445561,0 mM,11.21666667,-74.50442172,-7.450442172,3.120895084
0804_04_,110,0804_04_110,0.204139795,337.5,25.58639817,316.2078557,-34.6759767,0 mM,11.25,-74.5719929,-7.45719929,1.317030935
0804_04_,110,0804_04_110,0.441657677,338.5,25.7767953,316.3005483,-34.7686693,0 mM,11.28333333,-74.77133183,-7.477133183,2.849404368
0804_04_,110,0804_04_110,0.297537794,339.5,26.13412767,316.2367631,-34.7048841,0 mM,11.31666667,-74.63415935,-7.463415935,1.919598671
0804_04_,110,0804_04_110,0.273552873,340.5,26.21744482,316.0517388,-34.5198598,0 mM,11.35,-74.23625763,-7.423625763,1.764857245
0804_04_,110,0804_04_110,0.302695065,341.5,26.22505826,316.0643242,-34.5324452,0 mM,11.38333333,-74.26332301,-7.426332301,1.952871387
0804_04_,110,0804_04_110,0.390193578,342.5,26.38913685,316.03735,-34.505471,0 mM,11.41666667,-74.20531398,-7.420531398,2.517377923
0804_04_,110,0804_04_110,0.412784202,343.5,26.66247686,315.9886738,-34.4567948,0 mM,11.45,-74.10063398,-7.410063398,2.663123884
0804_04_,110,0804_04_110,0.057522877,344.5,26.80476964,316.0982474,-34.5663684,0 mM,11.48333333,-74.33627613,-7.433627613,0.371115335
0804_04_,110,0804_04_110,0.273037951,345.5,26.81553489,315.9599945,-34.4281155,0 mM,11.51666667,-74.03895806,-7.403895806,1.761535168
